id,name,diameter,weight,red,green,blue
8742,grapefruit,12.32,210.08,158,59,21
8743,grapefruit,12.32,210.08,164,64,14
8744,grapefruit,12.32,210.1,154,82,42
8745,grapefruit,12.32,210.13,145,83,11
8746,grapefruit,12.32,210.15,166,74,14
8747,grapefruit,12.32,210.15,141,83,2
8748,grapefruit,12.32,210.16,144,66,8
8749,grapefruit,12.32,210.16,153,75,7
8750,grapefruit,12.32,210.16,150,65,26
8751,grapefruit,12.32,210.18,149,87,15
8752,grapefruit,12.32,210.19,144,60,8
8753,grapefruit,12.32,210.23,182,85,26
8754,grapefruit,12.32,210.23,153,62,13
8755,grapefruit,12.33,210.24,145,68,33
8756,grapefruit,12.33,210.24,142,78,28
8757,grapefruit,12.33,210.25,165,59,7
8758,grapefruit,12.33,210.29,152,66,13
8759,grapefruit,12.33,210.3,159,77,2
8760,grapefruit,12.33,210.3,148,75,23
8761,grapefruit,12.33,210.33,157,63,6
8762,grapefruit,12.33,210.34,168,73,26
8763,grapefruit,12.33,210.35,160,61,28
8764,grapefruit,12.33,210.36,145,60,24
8765,grapefruit,12.33,210.36,154,61,22
8766,grapefruit,12.33,210.36,143,70,12
8767,grapefruit,12.34,210.39,129,64,17
8768,grapefruit,12.34,210.41,143,56,2
8769,grapefruit,12.34,210.43,156,66,14
8770,grapefruit,12.34,210.46,139,64,4
8771,grapefruit,12.34,210.47,132,57,18
8772,grapefruit,12.34,210.47,152,64,2
8773,grapefruit,12.34,210.48,141,77,20
8774,grapefruit,12.34,210.48,155,69,26
8775,grapefruit,12.34,210.5,153,74,14
8776,grapefruit,12.34,210.51,147,81,19
8777,grapefruit,12.34,210.52,150,77,2
8778,grapefruit,12.34,210.53,153,61,18
8779,grapefruit,12.34,210.55,146,73,2
8780,grapefruit,12.34,210.55,162,73,11
8781,grapefruit,12.34,210.55,169,49,15
8782,grapefruit,12.35,210.57,155,61,17
8783,grapefruit,12.35,210.57,167,71,23
8784,grapefruit,12.35,210.58,159,62,31
8785,grapefruit,12.35,210.58,134,67,27
8786,grapefruit,12.35,210.58,160,55,2
8787,grapefruit,12.35,210.58,141,75,15
8788,grapefruit,12.35,210.6,148,84,17
8789,grapefruit,12.35,210.6,142,80,17
8790,grapefruit,12.35,210.61,149,71,32
8791,grapefruit,12.35,210.64,129,60,21
8792,grapefruit,12.35,210.64,143,72,19
8793,grapefruit,12.35,210.65,157,60,26
8794,grapefruit,12.36,210.65,153,80,25
8795,grapefruit,12.36,210.7,132,77,15
8796,grapefruit,12.36,210.7,133,74,2
8797,grapefruit,12.36,210.72,153,41,11
8798,grapefruit,12.36,210.74,150,82,2
8799,grapefruit,12.36,210.74,141,58,12
8800,grapefruit,12.36,210.75,146,84,31
8801,grapefruit,12.36,210.79,148,76,11
8802,grapefruit,12.37,210.82,134,64,18
8803,grapefruit,12.37,210.84,145,61,5
8804,grapefruit,12.37,210.84,143,51,16
8805,grapefruit,12.37,210.85,154,77,24
8806,grapefruit,12.37,210.85,146,49,2
8807,grapefruit,12.37,210.86,158,69,28
8808,grapefruit,12.37,210.88,147,70,13
8809,grapefruit,12.37,210.88,161,64,25
8810,grapefruit,12.38,210.89,135,74,18
8811,grapefruit,12.38,210.9,165,60,13
8812,grapefruit,12.38,210.9,147,67,25
8813,grapefruit,12.38,210.93,140,68,16
8814,grapefruit,12.38,210.96,148,67,4
8815,grapefruit,12.38,210.97,150,55,15
8816,grapefruit,12.38,210.98,155,70,19
8817,grapefruit,12.38,210.99,160,79,2
8818,grapefruit,12.38,210.99,161,101,2
8819,grapefruit,12.38,211,149,59,2
8820,grapefruit,12.39,211,167,76,19
8821,grapefruit,12.39,211,152,93,13
8822,grapefruit,12.39,211.01,175,68,25
8823,grapefruit,12.39,211.01,131,66,13
8824,grapefruit,12.39,211.01,149,76,11
8825,grapefruit,12.39,211.03,156,88,11
8826,grapefruit,12.39,211.05,148,57,20
8827,grapefruit,12.39,211.07,144,62,22
8828,grapefruit,12.39,211.07,169,80,31
8829,grapefruit,12.39,211.07,138,51,27
8830,grapefruit,12.39,211.09,140,79,28
8831,grapefruit,12.39,211.12,136,64,2
8832,grapefruit,12.39,211.12,146,56,7
8833,grapefruit,12.39,211.13,145,72,3
8834,grapefruit,12.39,211.13,135,62,6
8835,grapefruit,12.39,211.14,160,62,24
8836,grapefruit,12.39,211.14,134,63,14
8837,grapefruit,12.39,211.15,133,68,28
8838,grapefruit,12.39,211.16,137,65,24
8839,grapefruit,12.39,211.16,152,85,35
8840,grapefruit,12.39,211.17,135,60,7
8841,grapefruit,12.4,211.18,144,56,17
8842,grapefruit,12.4,211.19,141,69,10
8843,grapefruit,12.4,211.21,153,66,21
8844,grapefruit,12.4,211.27,152,72,14
8845,grapefruit,12.4,211.29,153,69,18
8846,grapefruit,12.4,211.32,148,84,10
8847,grapefruit,12.4,211.32,168,62,11
8848,grapefruit,12.4,211.35,168,67,23
8849,grapefruit,12.4,211.35,157,73,14
8850,grapefruit,12.4,211.38,142,66,16
8851,grapefruit,12.4,211.41,147,62,12
8852,grapefruit,12.4,211.42,144,71,16
8853,grapefruit,12.4,211.42,141,74,8
8854,grapefruit,12.41,211.43,137,72,11
8855,grapefruit,12.41,211.44,143,64,21
8856,grapefruit,12.41,211.46,161,64,16
8857,grapefruit,12.41,211.46,161,61,5
8858,grapefruit,12.41,211.48,152,72,9
8859,grapefruit,12.41,211.49,149,65,24
8860,grapefruit,12.41,211.51,155,75,21
8861,grapefruit,12.41,211.52,149,78,32
8862,grapefruit,12.41,211.52,139,74,20
8863,grapefruit,12.41,211.53,174,69,8
8864,grapefruit,12.41,211.53,146,57,21
8865,grapefruit,12.42,211.55,152,73,6
8866,grapefruit,12.42,211.56,155,83,19
8867,grapefruit,12.42,211.56,145,69,26
8868,grapefruit,12.42,211.58,163,69,4
8869,grapefruit,12.42,211.6,153,63,11
8870,grapefruit,12.43,211.61,162,79,10
8871,grapefruit,12.43,211.63,155,77,4
8872,grapefruit,12.43,211.64,152,71,13
8873,grapefruit,12.43,211.67,164,78,2
8874,grapefruit,12.43,211.68,150,41,2
8875,grapefruit,12.43,211.69,152,70,12
8876,grapefruit,12.43,211.71,160,72,28
8877,grapefruit,12.43,211.71,170,63,2
8878,grapefruit,12.43,211.71,171,81,19
8879,grapefruit,12.43,211.72,146,71,25
8880,grapefruit,12.43,211.73,168,70,34
8881,grapefruit,12.43,211.8,157,75,17
8882,grapefruit,12.43,211.8,150,61,22
8883,grapefruit,12.43,211.8,159,75,5
8884,grapefruit,12.43,211.81,165,74,41
8885,grapefruit,12.44,211.81,153,69,6
8886,grapefruit,12.44,211.81,150,81,18
8887,grapefruit,12.44,211.81,174,73,20
8888,grapefruit,12.44,211.88,167,57,31
8889,grapefruit,12.44,211.89,151,53,23
8890,grapefruit,12.44,211.93,136,82,11
8891,grapefruit,12.44,211.93,149,90,21
8892,grapefruit,12.44,211.94,132,86,5
8893,grapefruit,12.44,211.97,182,77,18
8894,grapefruit,12.44,211.97,140,78,14
8895,grapefruit,12.45,212.01,159,72,2
8896,grapefruit,12.45,212.01,144,84,10
8897,grapefruit,12.45,212.02,141,83,10
8898,grapefruit,12.45,212.02,146,69,19
8899,grapefruit,12.45,212.03,151,89,18
8900,grapefruit,12.45,212.04,168,88,41
8901,grapefruit,12.45,212.06,135,63,11
8902,grapefruit,12.45,212.07,165,83,28
8903,grapefruit,12.45,212.07,164,72,27
8904,grapefruit,12.45,212.08,144,69,21
8905,grapefruit,12.45,212.08,149,74,39
8906,grapefruit,12.45,212.08,163,85,24
8907,grapefruit,12.46,212.1,141,88,7
8908,grapefruit,12.46,212.1,147,75,28
8909,grapefruit,12.46,212.11,156,73,21
8910,grapefruit,12.46,212.11,153,77,2
8911,grapefruit,12.46,212.12,160,70,25
8912,grapefruit,12.46,212.14,135,69,2
8913,grapefruit,12.46,212.15,151,66,23
8914,grapefruit,12.46,212.15,154,70,2
8915,grapefruit,12.46,212.18,165,70,33
8916,grapefruit,12.46,212.19,154,78,22
8917,grapefruit,12.46,212.2,134,55,29
8918,grapefruit,12.46,212.21,138,75,25
8919,grapefruit,12.46,212.25,136,72,2
8920,grapefruit,12.46,212.27,151,69,41
8921,grapefruit,12.46,212.32,147,64,10
8922,grapefruit,12.46,212.34,130,75,2
8923,grapefruit,12.46,212.37,142,69,16
8924,grapefruit,12.46,212.38,150,93,19
8925,grapefruit,12.47,212.39,151,75,32
8926,grapefruit,12.47,212.39,133,62,5
8927,grapefruit,12.47,212.41,154,55,12
8928,grapefruit,12.47,212.42,163,77,13
8929,grapefruit,12.47,212.42,159,87,21
8930,grapefruit,12.47,212.44,165,64,17
8931,grapefruit,12.47,212.45,152,61,2
8932,grapefruit,12.47,212.47,163,78,2
8933,grapefruit,12.47,212.49,163,49,24
8934,grapefruit,12.47,212.51,157,68,4
8935,grapefruit,12.47,212.51,148,64,14
8936,grapefruit,12.47,212.54,155,92,21
8937,grapefruit,12.47,212.58,164,57,13
8938,grapefruit,12.47,212.61,150,88,13
8939,grapefruit,12.47,212.62,144,77,30
8940,grapefruit,12.47,212.63,158,65,6
8941,grapefruit,12.47,212.65,132,79,5
8942,grapefruit,12.48,212.65,150,67,27
8943,grapefruit,12.48,212.67,146,92,8
8944,grapefruit,12.48,212.7,142,75,24
8945,grapefruit,12.48,212.71,162,67,18
8946,grapefruit,12.48,212.72,134,78,18
8947,grapefruit,12.48,212.75,140,50,26
8948,grapefruit,12.48,212.75,144,84,9
8949,grapefruit,12.48,212.75,141,66,15
8950,grapefruit,12.48,212.75,128,68,6
8951,grapefruit,12.48,212.77,149,68,16
8952,grapefruit,12.48,212.81,155,70,23
8953,grapefruit,12.48,212.81,141,63,10
8954,grapefruit,12.49,212.82,154,66,35
8955,grapefruit,12.49,212.84,149,67,17
8956,grapefruit,12.49,212.85,141,82,38
8957,grapefruit,12.49,212.86,164,54,2
8958,grapefruit,12.49,212.88,145,55,4
8959,grapefruit,12.49,212.9,143,70,30
8960,grapefruit,12.49,212.96,160,69,15
8961,grapefruit,12.49,212.98,150,74,16
8962,grapefruit,12.49,213.01,153,78,23
8963,grapefruit,12.49,213.07,152,87,9
8964,grapefruit,12.49,213.08,154,79,12
8965,grapefruit,12.49,213.08,131,79,2
8966,grapefruit,12.5,213.12,153,71,15
8967,grapefruit,12.5,213.15,157,68,17
8968,grapefruit,12.5,213.16,153,69,12
8969,grapefruit,12.5,213.18,150,71,2
8970,grapefruit,12.5,213.19,153,70,15
8971,grapefruit,12.5,213.2,137,73,14
8972,grapefruit,12.5,213.22,143,72,2
8973,grapefruit,12.51,213.22,158,80,21
8974,grapefruit,12.51,213.25,166,79,17
8975,grapefruit,12.51,213.26,158,67,2
8976,grapefruit,12.51,213.26,161,80,23
8977,grapefruit,12.51,213.28,145,88,17
8978,grapefruit,12.51,213.3,158,86,29
8979,grapefruit,12.51,213.3,132,62,20
8980,grapefruit,12.51,213.3,173,87,7
8981,grapefruit,12.51,213.3,140,66,17
8982,grapefruit,12.51,213.32,155,74,13
8983,grapefruit,12.51,213.34,154,82,23
8984,grapefruit,12.51,213.34,147,56,2
8985,grapefruit,12.52,213.36,154,71,24
8986,grapefruit,12.52,213.36,145,64,28
8987,grapefruit,12.52,213.38,135,65,29
8988,grapefruit,12.52,213.39,156,70,21
8989,grapefruit,12.52,213.4,158,65,16
8990,grapefruit,12.52,213.42,148,65,3
8991,grapefruit,12.52,213.43,163,55,20
8992,grapefruit,12.52,213.44,151,69,25
8993,grapefruit,12.53,213.44,145,58,9
8994,grapefruit,12.53,213.44,169,59,15
8995,grapefruit,12.53,213.44,140,73,12
8996,grapefruit,12.53,213.44,155,55,2
8997,grapefruit,12.53,213.45,145,78,27
8998,grapefruit,12.53,213.46,165,80,22
8999,grapefruit,12.53,213.46,149,84,15
9000,grapefruit,12.53,213.47,158,60,2
9001,grapefruit,12.53,213.5,142,70,5
9002,grapefruit,12.53,213.5,153,67,12
9003,grapefruit,12.53,213.5,151,66,9
9004,grapefruit,12.53,213.51,140,69,15
9005,grapefruit,12.53,213.52,153,48,5
9006,grapefruit,12.54,213.54,143,75,16
9007,grapefruit,12.54,213.54,161,83,15
9008,grapefruit,12.54,213.54,146,78,24
9009,grapefruit,12.54,213.58,152,63,16
9010,grapefruit,12.54,213.58,155,61,10
9011,grapefruit,12.54,213.59,141,58,2
9012,grapefruit,12.54,213.62,141,76,5
9013,grapefruit,12.54,213.66,142,59,23
9014,grapefruit,12.55,213.66,144,65,14
9015,grapefruit,12.55,213.68,160,82,12
9016,grapefruit,12.55,213.68,158,62,8
9017,grapefruit,12.55,213.69,159,90,13
9018,grapefruit,12.55,213.7,155,71,3
9019,grapefruit,12.55,213.72,149,81,22
9020,grapefruit,12.55,213.73,155,77,2
9021,grapefruit,12.55,213.74,154,78,32
9022,grapefruit,12.55,213.75,147,64,11
9023,grapefruit,12.55,213.76,159,67,25
9024,grapefruit,12.55,213.76,158,70,25
9025,grapefruit,12.55,213.8,155,78,20
9026,grapefruit,12.55,213.8,135,67,21
9027,grapefruit,12.55,213.82,150,65,11
9028,grapefruit,12.55,213.82,142,77,2
9029,grapefruit,12.56,213.84,156,71,7
9030,grapefruit,12.56,213.84,150,74,16
9031,grapefruit,12.56,213.88,158,69,2
9032,grapefruit,12.56,213.9,131,76,32
9033,grapefruit,12.56,213.9,131,70,17
9034,grapefruit,12.56,213.91,150,75,31
9035,grapefruit,12.56,213.92,143,70,2
9036,grapefruit,12.56,213.95,151,70,29
9037,grapefruit,12.56,213.95,162,79,14
9038,grapefruit,12.56,213.98,165,74,3
9039,grapefruit,12.56,214,142,51,5
9040,grapefruit,12.56,214,145,68,13
9041,grapefruit,12.56,214,159,62,11
9042,grapefruit,12.56,214,148,63,14
9043,grapefruit,12.56,214.01,151,68,29
9044,grapefruit,12.56,214.01,151,68,2
9045,grapefruit,12.56,214.02,168,54,19
9046,grapefruit,12.56,214.05,151,59,16
9047,grapefruit,12.56,214.05,137,74,23
9048,grapefruit,12.56,214.07,160,63,10
9049,grapefruit,12.57,214.09,145,62,16
9050,grapefruit,12.57,214.1,168,64,17
9051,grapefruit,12.57,214.1,144,73,13
9052,grapefruit,12.57,214.14,164,67,25
9053,grapefruit,12.57,214.15,147,80,15
9054,grapefruit,12.57,214.15,156,67,24
9055,grapefruit,12.57,214.2,149,82,28
9056,grapefruit,12.57,214.2,140,80,10
9057,grapefruit,12.57,214.21,141,65,6
9058,grapefruit,12.57,214.22,142,54,11
9059,grapefruit,12.57,214.25,148,77,15
9060,grapefruit,12.58,214.26,165,71,31
9061,grapefruit,12.58,214.26,144,78,2
9062,grapefruit,12.58,214.29,153,75,34
9063,grapefruit,12.58,214.3,145,68,13
9064,grapefruit,12.58,214.31,153,65,14
9065,grapefruit,12.58,214.34,150,84,2
9066,grapefruit,12.58,214.35,163,76,15
9067,grapefruit,12.58,214.35,154,71,22
9068,grapefruit,12.58,214.38,165,85,9
9069,grapefruit,12.58,214.38,153,87,9
9070,grapefruit,12.58,214.4,163,70,25
9071,grapefruit,12.58,214.44,153,56,2
9072,grapefruit,12.58,214.46,159,48,30
9073,grapefruit,12.58,214.47,146,88,26
9074,grapefruit,12.59,214.48,151,62,10
9075,grapefruit,12.59,214.48,138,84,39
9076,grapefruit,12.59,214.49,150,43,12
9077,grapefruit,12.59,214.49,153,58,16
9078,grapefruit,12.59,214.52,153,62,37
9079,grapefruit,12.59,214.53,166,80,2
9080,grapefruit,12.59,214.54,152,76,18
9081,grapefruit,12.59,214.56,145,81,11
9082,grapefruit,12.59,214.56,146,50,7
9083,grapefruit,12.59,214.56,154,52,21
9084,grapefruit,12.59,214.57,126,73,18
9085,grapefruit,12.59,214.58,147,76,11
9086,grapefruit,12.6,214.61,157,62,34
9087,grapefruit,12.6,214.61,154,64,2
9088,grapefruit,12.6,214.62,149,66,10
9089,grapefruit,12.6,214.64,173,82,21
9090,grapefruit,12.6,214.64,156,52,19
9091,grapefruit,12.6,214.65,143,67,19
9092,grapefruit,12.6,214.65,154,73,28
9093,grapefruit,12.6,214.69,155,76,21
9094,grapefruit,12.6,214.73,144,86,2
9095,grapefruit,12.6,214.76,140,96,30
9096,grapefruit,12.6,214.76,153,59,2
9097,grapefruit,12.6,214.76,143,80,31
9098,grapefruit,12.6,214.79,156,73,29
9099,grapefruit,12.61,214.81,144,71,12
9100,grapefruit,12.61,214.88,151,71,13
9101,grapefruit,12.61,214.91,160,67,22
9102,grapefruit,12.61,214.92,167,81,32
9103,grapefruit,12.61,214.95,171,73,17
9104,grapefruit,12.61,214.97,177,63,22
9105,grapefruit,12.61,215,159,66,13
9106,grapefruit,12.61,215.01,160,67,30
9107,grapefruit,12.61,215.03,167,57,21
9108,grapefruit,12.61,215.05,145,66,15
9109,grapefruit,12.61,215.06,157,69,23
9110,grapefruit,12.62,215.11,154,70,4
9111,grapefruit,12.62,215.12,153,86,2
9112,grapefruit,12.62,215.13,151,75,19
9113,grapefruit,12.62,215.14,156,67,14
9114,grapefruit,12.62,215.14,146,78,19
9115,grapefruit,12.62,215.16,163,99,10
9116,grapefruit,12.62,215.18,155,63,15
9117,grapefruit,12.62,215.21,162,78,13
9118,grapefruit,12.62,215.22,156,69,27
9119,grapefruit,12.62,215.22,147,57,11
9120,grapefruit,12.63,215.22,168,71,14
9121,grapefruit,12.63,215.22,157,86,16
9122,grapefruit,12.63,215.26,157,64,33
9123,grapefruit,12.63,215.28,155,71,25
9124,grapefruit,12.63,215.28,145,74,12
9125,grapefruit,12.63,215.28,158,61,32
9126,grapefruit,12.63,215.28,148,68,32
9127,grapefruit,12.63,215.28,152,70,17
9128,grapefruit,12.63,215.3,149,73,8
9129,grapefruit,12.63,215.31,141,59,16
9130,grapefruit,12.64,215.34,150,74,7
9131,grapefruit,12.64,215.37,145,68,21
9132,grapefruit,12.64,215.42,160,53,7
9133,grapefruit,12.64,215.49,163,71,7
9134,grapefruit,12.64,215.49,147,72,18
9135,grapefruit,12.64,215.5,140,83,17
9136,grapefruit,12.65,215.51,174,56,11
9137,grapefruit,12.65,215.53,146,83,2
9138,grapefruit,12.65,215.53,164,61,13
9139,grapefruit,12.65,215.55,157,59,16
9140,grapefruit,12.65,215.57,147,70,10
9141,grapefruit,12.65,215.58,164,66,23
9142,grapefruit,12.66,215.61,150,89,2
9143,grapefruit,12.66,215.62,141,82,25
9144,grapefruit,12.66,215.63,152,75,26
9145,grapefruit,12.66,215.63,152,60,2
9146,grapefruit,12.66,215.67,162,65,4
9147,grapefruit,12.66,215.69,146,67,2
9148,grapefruit,12.66,215.73,153,67,12
9149,grapefruit,12.66,215.74,126,73,15
9150,grapefruit,12.66,215.74,156,71,2
9151,grapefruit,12.67,215.76,160,69,16
9152,grapefruit,12.67,215.77,163,73,11
9153,grapefruit,12.67,215.78,155,77,2
9154,grapefruit,12.67,215.81,148,63,2
9155,grapefruit,12.67,215.81,162,74,37
9156,grapefruit,12.67,215.82,143,70,10
9157,grapefruit,12.68,215.83,128,83,4
9158,grapefruit,12.68,215.85,154,79,17
9159,grapefruit,12.68,215.86,159,91,30
9160,grapefruit,12.68,215.86,145,75,14
9161,grapefruit,12.68,215.87,149,67,2
9162,grapefruit,12.68,215.88,133,69,15
9163,grapefruit,12.68,215.89,130,69,29
9164,grapefruit,12.68,215.9,144,70,13
9165,grapefruit,12.68,215.91,147,89,21
9166,grapefruit,12.68,215.92,149,52,8
9167,grapefruit,12.68,215.92,126,59,14
9168,grapefruit,12.68,215.93,160,59,2
9169,grapefruit,12.68,215.94,156,78,17
9170,grapefruit,12.68,215.95,159,37,28
9171,grapefruit,12.69,215.97,144,54,7
9172,grapefruit,12.69,215.99,144,76,22
9173,grapefruit,12.69,216.01,130,60,8
9174,grapefruit,12.69,216.01,143,79,20
9175,grapefruit,12.69,216.03,149,72,24
9176,grapefruit,12.69,216.03,156,93,17
9177,grapefruit,12.69,216.07,156,72,18
9178,grapefruit,12.69,216.09,153,61,15
9179,grapefruit,12.7,216.09,145,65,10
9180,grapefruit,12.7,216.14,158,68,18
9181,grapefruit,12.7,216.14,159,69,17
9182,grapefruit,12.7,216.17,143,72,20
9183,grapefruit,12.7,216.2,150,63,24
9184,grapefruit,12.7,216.2,148,72,30
9185,grapefruit,12.7,216.21,141,77,10
9186,grapefruit,12.7,216.23,150,73,10
9187,grapefruit,12.7,216.25,152,70,2
9188,grapefruit,12.7,216.28,159,65,3
9189,grapefruit,12.7,216.32,136,72,14
9190,grapefruit,12.7,216.33,155,76,16
9191,grapefruit,12.71,216.36,165,68,8
9192,grapefruit,12.71,216.4,153,65,20
9193,grapefruit,12.71,216.4,143,79,14
9194,grapefruit,12.71,216.43,154,51,18
9195,grapefruit,12.71,216.43,166,59,7
9196,grapefruit,12.71,216.44,145,54,7
9197,grapefruit,12.71,216.46,134,84,13
9198,grapefruit,12.71,216.47,160,66,15
9199,grapefruit,12.71,216.51,167,87,5
9200,grapefruit,12.71,216.52,138,77,8
9201,grapefruit,12.71,216.53,152,57,7
9202,grapefruit,12.72,216.56,154,63,20
9203,grapefruit,12.72,216.56,115,70,19
9204,grapefruit,12.72,216.57,164,57,16
9205,grapefruit,12.72,216.58,160,72,29
9206,grapefruit,12.72,216.59,150,72,11
9207,grapefruit,12.72,216.6,158,72,23
9208,grapefruit,12.72,216.61,156,72,2
9209,grapefruit,12.72,216.66,153,90,40
9210,grapefruit,12.72,216.67,148,66,15
9211,grapefruit,12.72,216.69,156,81,23
9212,grapefruit,12.73,216.69,157,66,29
9213,grapefruit,12.73,216.71,144,54,19
9214,grapefruit,12.73,216.71,141,55,21
9215,grapefruit,12.73,216.72,137,72,2
9216,grapefruit,12.73,216.73,143,73,24
9217,grapefruit,12.73,216.74,151,90,2
9218,grapefruit,12.73,216.77,151,68,3
9219,grapefruit,12.73,216.77,147,75,2
9220,grapefruit,12.73,216.77,157,75,17
9221,grapefruit,12.73,216.8,154,84,13
9222,grapefruit,12.73,216.83,152,57,25
9223,grapefruit,12.73,216.84,159,71,20
9224,grapefruit,12.73,216.85,142,63,13
9225,grapefruit,12.73,216.85,135,74,12
9226,grapefruit,12.73,216.87,163,64,3
9227,grapefruit,12.73,216.88,159,75,32
9228,grapefruit,12.73,216.89,144,68,32
9229,grapefruit,12.74,216.9,155,79,11
9230,grapefruit,12.74,216.9,149,77,16
9231,grapefruit,12.74,216.91,173,73,19
9232,grapefruit,12.74,216.91,160,68,23
9233,grapefruit,12.74,216.95,162,69,16
9234,grapefruit,12.75,216.97,168,45,20
9235,grapefruit,12.75,216.98,127,77,12
9236,grapefruit,12.75,216.99,150,50,12
9237,grapefruit,12.75,217,161,79,20
9238,grapefruit,12.75,217.01,161,75,8
9239,grapefruit,12.75,217.07,147,83,10
9240,grapefruit,12.75,217.07,139,71,17
9241,grapefruit,12.75,217.07,158,57,8
9242,grapefruit,12.75,217.09,142,80,17
9243,grapefruit,12.75,217.1,170,77,7
9244,grapefruit,12.76,217.11,154,69,21
9245,grapefruit,12.76,217.12,157,56,2
9246,grapefruit,12.76,217.17,158,88,16
9247,grapefruit,12.76,217.17,160,67,18
9248,grapefruit,12.76,217.19,145,66,11
9249,grapefruit,12.76,217.21,147,72,4
9250,grapefruit,12.76,217.22,140,78,2
9251,grapefruit,12.76,217.22,151,83,18
9252,grapefruit,12.76,217.26,137,78,25
9253,grapefruit,12.76,217.26,146,69,15
9254,grapefruit,12.76,217.28,137,70,9
9255,grapefruit,12.77,217.28,153,75,23
9256,grapefruit,12.77,217.29,140,66,32
9257,grapefruit,12.77,217.29,148,74,19
9258,grapefruit,12.77,217.29,152,80,2
9259,grapefruit,12.77,217.34,158,58,29
9260,grapefruit,12.77,217.36,164,69,9
9261,grapefruit,12.77,217.36,149,70,13
9262,grapefruit,12.77,217.36,131,65,19
9263,grapefruit,12.77,217.39,130,65,8
9264,grapefruit,12.77,217.4,145,66,4
9265,grapefruit,12.77,217.41,158,83,13
9266,grapefruit,12.78,217.44,156,62,16
9267,grapefruit,12.78,217.45,157,59,2
9268,grapefruit,12.78,217.45,155,65,13
9269,grapefruit,12.78,217.47,145,69,15
9270,grapefruit,12.78,217.51,149,72,9
9271,grapefruit,12.78,217.52,156,56,2
9272,grapefruit,12.78,217.52,146,62,23
